-1.326710939407348633e+00,-1.048454761505126953e+00
-1.338090896606445312e+00,-1.095528960227966309e+00
-1.363486766815185547e+00,-1.200206160545349121e+00
-1.368937492370605469e+00,-1.222216963768005371e+00
-1.368937492370605469e+00,-1.222216963768005371e+00
-1.368937492370605469e+00,-1.222216963768005371e+00
-1.368937492370605469e+00,-1.222216963768005371e+00
-1.368892192840576172e+00,-1.222028374671936035e+00
-9.959577918052673340e-01,-6.467282176017761230e-01
-1.172486767172813416e-01,-5.247994065284729004e-01
3.359995484352111816e-01,-9.440969824790954590e-01
8.569388985633850098e-01,-8.628463745117187500e-01
1.182714223861694336e+00,-3.718904256820678711e-01
1.255118370056152344e+00,-1.477622091770172119e-01
1.180175065994262695e+00,-4.953504204750061035e-01
1.096838235855102539e+00,-5.742952227592468262e-01
1.133299350738525391e+00,4.570915549993515015e-02
1.038059949874877930e+00,9.900417327880859375e-01
8.809056878089904785e-01,1.656715393066406250e+00
9.713670015335083008e-01,1.553130865097045898e+00
1.041718244552612305e+00,1.194788575172424316e+00
9.415433406829833984e-01,1.024491429328918457e+00
7.928456068038940430e-01,9.704751372337341309e-01
6.289449334144592285e-01,9.270079731941223145e-01
5.135614275932312012e-01,8.998982906341552734e-01
4.472446739673614502e-01,7.684125304222106934e-01
2.880910933017730713e-01,1.035577535629272461e+00
-3.025615215301513672e-02,1.380107045173645020e+00
-2.125708311796188354e-01,1.331051349639892578e+00
-4.135350286960601807e-01,8.402524590492248535e-01
-7.858073711395263672e-01,7.486452162265777588e-02
-1.157060146331787109e+00,-6.696718931198120117e-01
-9.745920896530151367e-01,-4.792229533195495605e-01
-9.828222990036010742e-01,-5.035809874534606934e-01
-9.824005365371704102e-01,-5.023101568222045898e-01
-7.989840507507324219e-01,-8.020775914192199707e-01
-4.947533309459686279e-01,-1.184570074081420898e+00
-4.836689233779907227e-01,-8.146440386772155762e-01
-7.856345176696777344e-01,-2.800288200378417969e-01
-9.482619762420654297e-01,-4.061558246612548828e-01
-9.700493812561035156e-01,-4.628587365150451660e-01
-9.732304811477661133e-01,-4.733681082725524902e-01
-6.333394050598144531e-01,-1.015431046485900879e+00
3.215469047427177429e-02,-1.612699031829833984e+00
6.292079687118530273e-01,-1.852271318435668945e+00
1.264231324195861816e+00,-1.108324766159057617e+00
1.680558323860168457e+00,-2.534899711608886719e-01
1.650103211402893066e+00,2.961515784263610840e-01
1.312766313552856445e+00,8.553890585899353027e-01
1.365841627120971680e+00,9.019156694412231445e-01
1.498035907745361328e+00,1.012963056564331055e+00
1.419888973236083984e+00,1.006836175918579102e+00
1.133646965026855469e+00,1.235672235488891602e+00
1.042144298553466797e+00,1.895106315612792969e+00
9.845464229583740234e-01,2.032983064651489258e+00
6.997004747390747070e-01,1.848614811897277832e+00
